"ID","user_id","siteID","GHI","clearness","electricity","start_time","GBD_consumption","GBD_cost"
"2482","1","247",NULL,NULL,"0","2011-06-14 10:00:00",NULL,NULL
"2483","1","247",NULL,NULL,"0","2011-06-14 11:00:00",NULL,NULL
"2484","1","247",NULL,NULL,"0","2011-06-14 12:00:00",NULL,NULL
"2485","1","247",NULL,NULL,"0","2011-06-14 13:00:00",NULL,NULL
"2486","1","247",NULL,NULL,"0","2011-06-14 14:00:00",NULL,NULL
"2487","1","247",NULL,NULL,"0","2011-06-14 15:00:00",NULL,NULL
"2488","1","247",NULL,NULL,"0","2011-06-14 16:00:00",NULL,NULL
"2489","1","247",NULL,NULL,"0","2011-06-14 17:00:00",NULL,NULL
"2490","1","247",NULL,NULL,"0","2011-06-14 18:00:00",NULL,NULL
"2491","1","247",NULL,NULL,"0","2011-06-14 19:00:00",NULL,NULL
"2492","1","247",NULL,NULL,"0","2011-06-14 20:00:00",NULL,NULL
"2493","1","247",NULL,NULL,"0","2011-06-14 21:00:00",NULL,NULL
"2494","1","247",NULL,NULL,"0","2011-06-14 22:00:00",NULL,NULL
"2495","1","247",NULL,NULL,"0","2011-06-14 23:00:00",NULL,NULL
"2496","1","247",NULL,NULL,"0","2011-06-15 00:00:00",NULL,NULL
"2497","1","247",NULL,NULL,"0","2011-06-15 01:00:00",NULL,NULL
"2498","1","247",NULL,NULL,"0","2011-06-15 02:00:00",NULL,NULL
"2499","1","247",NULL,NULL,"0","2011-06-15 03:00:00",NULL,NULL
"2500","1","247",NULL,NULL,"0","2011-06-15 04:00:00",NULL,NULL
"2501","1","247",NULL,NULL,"0","2011-06-15 05:00:00",NULL,NULL
"2502","1","247",NULL,NULL,"0","2011-06-15 06:00:00",NULL,NULL
"2503","1","247",NULL,NULL,"0","2011-06-15 07:00:00",NULL,NULL
"2504","1","247",NULL,NULL,"0","2011-06-15 08:00:00",NULL,NULL
"2505","1","247",NULL,NULL,"0","2011-06-15 09:00:00",NULL,NULL
"2506","1","247",NULL,NULL,"0","2011-06-15 10:00:00",NULL,NULL
"2507","1","247",NULL,NULL,"0","2011-06-15 11:00:00",NULL,NULL
"2508","1","247",NULL,NULL,"0","2011-06-15 12:00:00",NULL,NULL
"2509","1","247",NULL,NULL,"0","2011-06-15 13:00:00",NULL,NULL
"2510","1","247",NULL,NULL,"0","2011-06-15 14:00:00",NULL,NULL
"2511","1","247",NULL,NULL,"0","2011-06-15 15:00:00",NULL,NULL
"2512","1","247",NULL,NULL,"0","2011-06-15 16:00:00",NULL,NULL
"2513","1","247",NULL,NULL,"0","2011-06-15 17:00:00",NULL,NULL
"2514","1","247",NULL,NULL,"0","2011-06-15 18:00:00",NULL,NULL
"2515","1","247",NULL,NULL,"0","2011-06-15 19:00:00",NULL,NULL
"2516","1","247",NULL,NULL,"0","2011-06-15 20:00:00",NULL,NULL
"2517","1","247",NULL,NULL,"0","2011-06-15 21:00:00",NULL,NULL
"2518","1","247",NULL,NULL,"0","2011-06-15 22:00:00",NULL,NULL
"2519","1","247",NULL,NULL,"0","2011-06-15 23:00:00",NULL,NULL
"2520","1","247",NULL,NULL,"0","2011-06-16 00:00:00",NULL,NULL
"2521","1","247",NULL,NULL,"0","2011-06-16 01:00:00",NULL,NULL
"2522","1","247",NULL,NULL,"0","2011-06-16 02:00:00",NULL,NULL
"2523","1","247",NULL,NULL,"0","2011-06-16 03:00:00",NULL,NULL
"2524","1","247",NULL,NULL,"0","2011-06-16 04:00:00",NULL,NULL
"2525","1","247",NULL,NULL,"0","2011-06-16 05:00:00",NULL,NULL
"2526","1","247",NULL,NULL,"0","2011-06-16 06:00:00",NULL,NULL
"2527","1","247",NULL,NULL,"0","2011-06-16 07:00:00",NULL,NULL
"2528","1","247",NULL,NULL,"0","2011-06-16 08:00:00",NULL,NULL
"2529","1","247",NULL,NULL,"0","2011-06-16 09:00:00",NULL,NULL
"2530","1","247",NULL,NULL,"0","2011-06-16 10:00:00",NULL,NULL
"2531","1","247",NULL,NULL,"0","2011-06-16 11:00:00",NULL,NULL
"2532","1","247",NULL,NULL,"0","2011-06-16 12:00:00",NULL,NULL
"2533","1","247",NULL,NULL,"0","2011-06-16 13:00:00",NULL,NULL
"2534","1","247",NULL,NULL,"0","2011-06-16 14:00:00",NULL,NULL
"2535","1","247",NULL,NULL,"0","2011-06-16 15:00:00",NULL,NULL
"2536","1","247",NULL,NULL,"0","2011-06-16 16:00:00",NULL,NULL
"2537","1","247",NULL,NULL,"0","2011-06-16 17:00:00",NULL,NULL
"2538","1","247",NULL,NULL,"0","2011-06-16 18:00:00",NULL,NULL
"2539","1","247",NULL,NULL,"0","2011-06-16 19:00:00",NULL,NULL
"2540","1","247",NULL,NULL,"0","2011-06-16 20:00:00",NULL,NULL
"2541","1","247",NULL,NULL,"0","2011-06-16 21:00:00",NULL,NULL
"2542","1","247",NULL,NULL,"0","2011-06-16 22:00:00",NULL,NULL
"2543","1","247",NULL,NULL,"0","2011-06-16 23:00:00",NULL,NULL
"2544","1","247",NULL,NULL,"0","2011-06-17 00:00:00",NULL,NULL
"2545","1","247",NULL,NULL,"0","2011-06-17 01:00:00",NULL,NULL
"2546","1","247",NULL,NULL,"0","2011-06-17 02:00:00",NULL,NULL
"2547","1","247",NULL,NULL,"0","2011-06-17 03:00:00",NULL,NULL
"2548","1","247",NULL,NULL,"0","2011-06-17 04:00:00",NULL,NULL
"2549","1","247",NULL,NULL,"0","2011-06-17 05:00:00",NULL,NULL
"2550","1","247",NULL,NULL,"0","2011-06-17 06:00:00",NULL,NULL
"2551","1","247",NULL,NULL,"0","2011-06-17 07:00:00",NULL,NULL
"2552","1","247",NULL,NULL,"0","2011-06-17 08:00:00",NULL,NULL
"2553","1","247",NULL,NULL,"0","2011-06-17 09:00:00",NULL,NULL
"2554","1","247",NULL,NULL,"0","2011-06-17 10:00:00",NULL,NULL
"2555","1","247",NULL,NULL,"0","2011-06-17 11:00:00",NULL,NULL
"2556","1","247",NULL,NULL,"0","2011-06-17 12:00:00",NULL,NULL
"2557","1","247",NULL,NULL,"0","2011-06-17 13:00:00",NULL,NULL
"2558","1","247",NULL,NULL,"0","2011-06-17 14:00:00",NULL,NULL
"2559","1","247",NULL,NULL,"0","2011-06-17 15:00:00",NULL,NULL
"2560","1","247",NULL,NULL,"0","2011-06-17 16:00:00",NULL,NULL
"2561","1","247",NULL,NULL,"0","2011-06-17 17:00:00",NULL,NULL
"2562","1","247",NULL,NULL,"0","2011-06-17 18:00:00",NULL,NULL
"2563","1","247",NULL,NULL,"0","2011-06-17 19:00:00",NULL,NULL
"2564","1","247",NULL,NULL,"0","2011-06-17 20:00:00",NULL,NULL
"2565","1","247",NULL,NULL,"0","2011-06-17 21:00:00",NULL,NULL
"2566","1","247",NULL,NULL,"0","2011-06-17 22:00:00",NULL,NULL
"2567","1","247",NULL,NULL,"0","2011-06-17 23:00:00",NULL,NULL
"2568","1","247",NULL,NULL,"0","2011-06-18 00:00:00",NULL,NULL
"2569","1","247",NULL,NULL,"0","2011-06-18 01:00:00",NULL,NULL
"2570","1","247",NULL,NULL,"0","2011-06-18 02:00:00",NULL,NULL
"2571","1","247",NULL,NULL,"0","2011-06-18 03:00:00",NULL,NULL
"2572","1","247",NULL,NULL,"0","2011-06-18 04:00:00",NULL,NULL
"2573","1","247",NULL,NULL,"0","2011-06-18 05:00:00",NULL,NULL
"2574","1","247",NULL,NULL,"0","2011-06-18 06:00:00",NULL,NULL
"2575","1","247",NULL,NULL,"0","2011-06-18 07:00:00",NULL,NULL
"2576","1","247",NULL,NULL,"0","2011-06-18 08:00:00",NULL,NULL
"2577","1","247",NULL,NULL,"0","2011-06-18 09:00:00",NULL,NULL
"2578","1","247",NULL,NULL,"0","2011-06-18 10:00:00",NULL,NULL
"2579","1","247",NULL,NULL,"0","2011-06-18 11:00:00",NULL,NULL
"2580","1","247",NULL,NULL,"0","2011-06-18 12:00:00",NULL,NULL
"2581","1","247",NULL,NULL,"0","2011-06-18 13:00:00",NULL,NULL
"2582","1","247",NULL,NULL,"0","2011-06-18 14:00:00",NULL,NULL
"2583","1","247",NULL,NULL,"0","2011-06-18 15:00:00",NULL,NULL
"2584","1","247",NULL,NULL,"0","2011-06-18 16:00:00",NULL,NULL
"2585","1","247",NULL,NULL,"0","2011-06-18 17:00:00",NULL,NULL
"2586","1","247",NULL,NULL,"0","2011-06-18 18:00:00",NULL,NULL
"2587","1","247",NULL,NULL,"0","2011-06-18 19:00:00",NULL,NULL
"2588","1","247",NULL,NULL,"0","2011-06-18 20:00:00",NULL,NULL
"2589","1","247",NULL,NULL,"0","2011-06-18 21:00:00",NULL,NULL
"2590","1","247",NULL,NULL,"0","2011-06-18 22:00:00",NULL,NULL
"2591","1","247",NULL,NULL,"0","2011-06-18 23:00:00",NULL,NULL
"2592","1","247",NULL,NULL,"0","2011-06-19 00:00:00",NULL,NULL
"2593","1","247",NULL,NULL,"0","2011-06-19 01:00:00",NULL,NULL
"2594","1","247",NULL,NULL,"0","2011-06-19 02:00:00",NULL,NULL
"2595","1","247",NULL,NULL,"0","2011-06-19 03:00:00",NULL,NULL
"2596","1","247",NULL,NULL,"0","2011-06-19 04:00:00",NULL,NULL
"2597","1","247",NULL,NULL,"0","2011-06-19 05:00:00",NULL,NULL
"2598","1","247",NULL,NULL,"0","2011-06-19 06:00:00",NULL,NULL
"2599","1","247",NULL,NULL,"0","2011-06-19 07:00:00",NULL,NULL
"2600","1","247",NULL,NULL,"0","2011-06-19 08:00:00",NULL,NULL
"2601","1","247",NULL,NULL,"0","2011-06-19 09:00:00",NULL,NULL
"2602","1","247",NULL,NULL,"0","2011-06-19 10:00:00",NULL,NULL
"2603","1","247",NULL,NULL,"0","2011-06-19 11:00:00",NULL,NULL
"2604","1","247",NULL,NULL,"0","2011-06-19 12:00:00",NULL,NULL
"2605","1","247",NULL,NULL,"0","2011-06-19 13:00:00",NULL,NULL
"2606","1","247",NULL,NULL,"0","2011-06-19 14:00:00",NULL,NULL
"2607","1","247",NULL,NULL,"0","2011-06-19 15:00:00",NULL,NULL
"2608","1","247",NULL,NULL,"0","2011-06-19 16:00:00",NULL,NULL
"2609","1","247",NULL,NULL,"0","2011-06-19 17:00:00",NULL,NULL
"2610","1","247",NULL,NULL,"0","2011-06-19 18:00:00",NULL,NULL
"2611","1","247",NULL,NULL,"0","2011-06-19 19:00:00",NULL,NULL
"2612","1","247",NULL,NULL,"0","2011-06-19 20:00:00",NULL,NULL
"2613","1","247",NULL,NULL,"0","2011-06-19 21:00:00",NULL,NULL
"2614","1","247",NULL,NULL,"0","2011-06-19 22:00:00",NULL,NULL
"2615","1","247",NULL,NULL,"0","2011-06-19 23:00:00",NULL,NULL
"2616","1","247",NULL,NULL,"0","2011-06-20 00:00:00",NULL,NULL
"2617","1","247",NULL,NULL,"0","2011-06-20 01:00:00",NULL,NULL
"2618","1","247",NULL,NULL,"0","2011-06-20 02:00:00",NULL,NULL
"2619","1","247",NULL,NULL,"0","2011-06-20 03:00:00",NULL,NULL
"2620","1","247",NULL,NULL,"0","2011-06-20 04:00:00",NULL,NULL
"2621","1","247",NULL,NULL,"0","2011-06-20 05:00:00",NULL,NULL
"2622","1","247",NULL,NULL,"0","2011-06-20 06:00:00",NULL,NULL
"2623","1","247",NULL,NULL,"0","2011-06-20 07:00:00",NULL,NULL
"2624","1","247",NULL,NULL,"0","2011-06-20 08:00:00",NULL,NULL
"2625","1","247",NULL,NULL,"0","2011-06-20 09:00:00",NULL,NULL
"2626","1","247",NULL,NULL,"0","2011-06-20 10:00:00",NULL,NULL
"2627","1","247",NULL,NULL,"0","2011-06-20 11:00:00",NULL,NULL
"2628","1","247",NULL,NULL,"0","2011-06-20 12:00:00",NULL,NULL
"2629","1","247",NULL,NULL,"0","2011-06-20 13:00:00",NULL,NULL
"2630","1","247",NULL,NULL,"0","2011-06-20 14:00:00",NULL,NULL
"2631","1","247",NULL,NULL,"0","2011-06-20 15:00:00",NULL,NULL
"2632","1","247",NULL,NULL,"0","2011-06-20 16:00:00",NULL,NULL
"2633","1","247",NULL,NULL,"0","2011-06-20 17:00:00",NULL,NULL
"2634","1","247",NULL,NULL,"0","2011-06-20 18:00:00",NULL,NULL
"2635","1","247",NULL,NULL,"0","2011-06-20 19:00:00",NULL,NULL
"2636","1","247",NULL,NULL,"0","2011-06-20 20:00:00",NULL,NULL
"2637","1","247",NULL,NULL,"0","2011-06-20 21:00:00",NULL,NULL
"2638","1","247",NULL,NULL,"0","2011-06-20 22:00:00",NULL,NULL
"2639","1","247",NULL,NULL,"0","2011-06-20 23:00:00",NULL,NULL
"2640","1","247",NULL,NULL,"0","2011-06-21 00:00:00",NULL,NULL
"2641","1","247",NULL,NULL,"0","2011-06-21 01:00:00",NULL,NULL
"2642","1","247",NULL,NULL,"0","2011-06-21 02:00:00",NULL,NULL
"2643","1","247",NULL,NULL,"0","2011-06-21 03:00:00",NULL,NULL
"2644","1","247",NULL,NULL,"0","2011-06-21 04:00:00",NULL,NULL
"2645","1","247",NULL,NULL,"0","2011-06-21 05:00:00",NULL,NULL
"2646","1","247",NULL,NULL,"0","2011-06-21 06:00:00",NULL,NULL
"2647","1","247",NULL,NULL,"0","2011-06-21 07:00:00",NULL,NULL
"2648","1","247",NULL,NULL,"0","2011-06-21 08:00:00",NULL,NULL
"2649","1","247",NULL,NULL,"0","2011-06-21 09:00:00",NULL,NULL
"2650","1","247",NULL,NULL,"0","2011-06-21 10:00:00",NULL,NULL
"2651","1","247",NULL,NULL,"0","2011-06-21 11:00:00",NULL,NULL
"2652","1","247",NULL,NULL,"0","2011-06-21 12:00:00",NULL,NULL
"2653","1","247",NULL,NULL,"0","2011-06-21 13:00:00",NULL,NULL
"2654","1","247",NULL,NULL,"0","2011-06-21 14:00:00",NULL,NULL
"2655","1","247",NULL,NULL,"0","2011-06-21 15:00:00",NULL,NULL
"2656","1","247",NULL,NULL,"0","2011-06-21 16:00:00",NULL,NULL
"2657","1","247",NULL,NULL,"0","2011-06-21 17:00:00",NULL,NULL
"2658","1","247",NULL,NULL,"0","2011-06-21 18:00:00",NULL,NULL
"2659","1","247",NULL,NULL,"0","2011-06-21 19:00:00",NULL,NULL
"2660","1","247",NULL,NULL,"0","2011-06-21 20:00:00",NULL,NULL
"2661","1","247",NULL,NULL,"0","2011-06-21 21:00:00",NULL,NULL
"2662","1","247",NULL,NULL,"0","2011-06-21 22:00:00",NULL,NULL
"2663","1","247",NULL,NULL,"0","2011-06-21 23:00:00",NULL,NULL
"2664","1","247",NULL,NULL,"0","2011-06-22 00:00:00",NULL,NULL
"2665","1","247",NULL,NULL,"0","2011-06-22 01:00:00",NULL,NULL
"2666","1","247",NULL,NULL,"0","2011-06-22 02:00:00",NULL,NULL
"2667","1","247",NULL,NULL,"0","2011-06-22 03:00:00",NULL,NULL
"2668","1","247",NULL,NULL,"0","2011-06-22 04:00:00",NULL,NULL
"2669","1","247",NULL,NULL,"0","2011-06-22 05:00:00",NULL,NULL
"2670","1","247",NULL,NULL,"0","2011-06-22 06:00:00",NULL,NULL
"2671","1","247",NULL,NULL,"0","2011-06-22 07:00:00",NULL,NULL
"2672","1","247",NULL,NULL,"0","2011-06-22 08:00:00",NULL,NULL
"2673","1","247",NULL,NULL,"0","2011-06-22 09:00:00",NULL,NULL
"2674","1","247",NULL,NULL,"0","2011-06-22 10:00:00",NULL,NULL
"2675","1","247",NULL,NULL,"0","2011-06-22 11:00:00",NULL,NULL
"2676","1","247",NULL,NULL,"0","2011-06-22 12:00:00",NULL,NULL
"2677","1","247",NULL,NULL,"0","2011-06-22 13:00:00",NULL,NULL
"2678","1","247",NULL,NULL,"0","2011-06-22 14:00:00",NULL,NULL
"2679","1","247",NULL,NULL,"0","2011-06-22 15:00:00",NULL,NULL
"2680","1","247",NULL,NULL,"0","2011-06-22 16:00:00",NULL,NULL
"2681","1","247",NULL,NULL,"0","2011-06-22 17:00:00",NULL,NULL
"2682","1","247",NULL,NULL,"0","2011-06-22 18:00:00",NULL,NULL
"2683","1","247",NULL,NULL,"0","2011-06-22 19:00:00",NULL,NULL
"2684","1","247",NULL,NULL,"0","2011-06-22 20:00:00",NULL,NULL
"2685","1","247",NULL,NULL,"0","2011-06-22 21:00:00",NULL,NULL
"2686","1","247",NULL,NULL,"0","2011-06-22 22:00:00",NULL,NULL
"2687","1","247",NULL,NULL,"0","2011-06-22 23:00:00",NULL,NULL
"2688","1","247",NULL,NULL,"0","2011-06-23 00:00:00",NULL,NULL
"2689","1","247",NULL,NULL,"0","2011-06-23 01:00:00",NULL,NULL
"2690","1","247",NULL,NULL,"0","2011-06-23 02:00:00",NULL,NULL
"2691","1","247",NULL,NULL,"0","2011-06-23 03:00:00",NULL,NULL
"2692","1","247",NULL,NULL,"0","2011-06-23 04:00:00",NULL,NULL
"2693","1","247",NULL,NULL,"0","2011-06-23 05:00:00",NULL,NULL
"2694","1","247",NULL,NULL,"0","2011-06-23 06:00:00",NULL,NULL
"2695","1","247",NULL,NULL,"0","2011-06-23 07:00:00",NULL,NULL
"2696","1","247",NULL,NULL,"0","2011-06-23 08:00:00",NULL,NULL
"2697","1","247",NULL,NULL,"0","2011-06-23 09:00:00",NULL,NULL
"2698","1","247",NULL,NULL,"0","2011-06-23 10:00:00",NULL,NULL
"2699","1","247",NULL,NULL,"0","2011-06-23 11:00:00",NULL,NULL
"2700","1","247",NULL,NULL,"0","2011-06-23 12:00:00",NULL,NULL
"2701","1","247",NULL,NULL,"0","2011-06-23 13:00:00",NULL,NULL
"2702","1","247",NULL,NULL,"0","2011-06-23 14:00:00",NULL,NULL
"2703","1","247",NULL,NULL,"0","2011-06-23 15:00:00",NULL,NULL
"2704","1","247",NULL,NULL,"0","2011-06-23 16:00:00",NULL,NULL
"2705","1","247",NULL,NULL,"0","2011-06-23 17:00:00",NULL,NULL
"2706","1","247",NULL,NULL,"0","2011-06-23 18:00:00",NULL,NULL
"2707","1","247",NULL,NULL,"0","2011-06-23 19:00:00",NULL,NULL
"2708","1","247",NULL,NULL,"0","2011-06-23 20:00:00",NULL,NULL
"2709","1","247",NULL,NULL,"0","2011-06-23 21:00:00",NULL,NULL
"2710","1","247",NULL,NULL,"0","2011-06-23 22:00:00",NULL,NULL
"2711","1","247",NULL,NULL,"0","2011-06-23 23:00:00",NULL,NULL
"2712","1","247",NULL,NULL,"0","2011-06-24 00:00:00",NULL,NULL
"2713","1","247",NULL,NULL,"0","2011-06-24 01:00:00",NULL,NULL
"2714","1","247",NULL,NULL,"0","2011-06-24 02:00:00",NULL,NULL
"2715","1","247",NULL,NULL,"0","2011-06-24 03:00:00",NULL,NULL
"2716","1","247",NULL,NULL,"0","2011-06-24 04:00:00",NULL,NULL
"2717","1","247",NULL,NULL,"0","2011-06-24 05:00:00",NULL,NULL
"2718","1","247",NULL,NULL,"0","2011-06-24 06:00:00",NULL,NULL
"2719","1","247",NULL,NULL,"0","2011-06-24 07:00:00",NULL,NULL
"2720","1","247",NULL,NULL,"0","2011-06-24 08:00:00",NULL,NULL
"2721","1","247",NULL,NULL,"0","2011-06-24 09:00:00",NULL,NULL
"2722","1","247",NULL,NULL,"0","2011-06-24 10:00:00",NULL,NULL
"2723","1","247",NULL,NULL,"0","2011-06-24 11:00:00",NULL,NULL
"2724","1","247",NULL,NULL,"0","2011-06-24 12:00:00",NULL,NULL
"2725","1","247",NULL,NULL,"0","2011-06-24 13:00:00",NULL,NULL
"2726","1","247",NULL,NULL,"0","2011-06-24 14:00:00",NULL,NULL
"2727","1","247",NULL,NULL,"0","2011-06-24 15:00:00",NULL,NULL
"2728","1","247",NULL,NULL,"0","2011-06-24 16:00:00",NULL,NULL
"2729","1","247",NULL,NULL,"0","2011-06-24 17:00:00",NULL,NULL
"2730","1","247",NULL,NULL,"0","2011-06-24 18:00:00",NULL,NULL
"2731","1","247",NULL,NULL,"0","2011-06-24 19:00:00",NULL,NULL
"2732","1","247",NULL,NULL,"0","2011-06-24 20:00:00",NULL,NULL
"2733","1","247",NULL,NULL,"0","2011-06-24 21:00:00",NULL,NULL
"2734","1","247",NULL,NULL,"0","2011-06-24 22:00:00",NULL,NULL
"2735","1","247",NULL,NULL,"0","2011-06-24 23:00:00",NULL,NULL
"2736","1","247",NULL,NULL,"0","2011-06-25 00:00:00",NULL,NULL
"2737","1","247",NULL,NULL,"0","2011-06-25 01:00:00",NULL,NULL
"2738","1","247",NULL,NULL,"0","2011-06-25 02:00:00",NULL,NULL
"2739","1","247",NULL,NULL,"0","2011-06-25 03:00:00",NULL,NULL
"2740","1","247",NULL,NULL,"0","2011-06-25 04:00:00",NULL,NULL
"2741","1","247",NULL,NULL,"0","2011-06-25 05:00:00",NULL,NULL
"2742","1","247",NULL,NULL,"0","2011-06-25 06:00:00",NULL,NULL
"2743","1","247",NULL,NULL,"0","2011-06-25 07:00:00",NULL,NULL
"2744","1","247",NULL,NULL,"0","2011-06-25 08:00:00",NULL,NULL
"2745","1","247",NULL,NULL,"0","2011-06-25 09:00:00",NULL,NULL
"2746","1","247",NULL,NULL,"0","2011-06-25 10:00:00",NULL,NULL
"2747","1","247",NULL,NULL,"0","2011-06-25 11:00:00",NULL,NULL
"2748","1","247",NULL,NULL,"0","2011-06-25 12:00:00",NULL,NULL
"2749","1","247",NULL,NULL,"0","2011-06-25 13:00:00",NULL,NULL
"2750","1","247",NULL,NULL,"0","2011-06-25 14:00:00",NULL,NULL
"2751","1","247",NULL,NULL,"0","2011-06-25 15:00:00",NULL,NULL
"2752","1","247",NULL,NULL,"0","2011-06-25 16:00:00",NULL,NULL
"2753","1","247",NULL,NULL,"0","2011-06-25 17:00:00",NULL,NULL
"2754","1","247",NULL,NULL,"0","2011-06-25 18:00:00",NULL,NULL
"2755","1","247",NULL,NULL,"0","2011-06-25 19:00:00",NULL,NULL
"2756","1","247",NULL,NULL,"0","2011-06-25 20:00:00",NULL,NULL
"2757","1","247",NULL,NULL,"0","2011-06-25 21:00:00",NULL,NULL
"2758","1","247",NULL,NULL,"0","2011-06-25 22:00:00",NULL,NULL
"2759","1","247",NULL,NULL,"0","2011-06-25 23:00:00",NULL,NULL
"2760","1","247",NULL,NULL,"0","2011-06-26 00:00:00",NULL,NULL
"2761","1","247",NULL,NULL,"0","2011-06-26 01:00:00",NULL,NULL
"2762","1","247",NULL,NULL,"0","2011-06-26 02:00:00",NULL,NULL
"2763","1","247",NULL,NULL,"0","2011-06-26 03:00:00",NULL,NULL
"2764","1","247",NULL,NULL,"0","2011-06-26 04:00:00",NULL,NULL
"2765","1","247",NULL,NULL,"0","2011-06-26 05:00:00",NULL,NULL
"2766","1","247",NULL,NULL,"0","2011-06-26 06:00:00",NULL,NULL
"2767","1","247",NULL,NULL,"0","2011-06-26 07:00:00",NULL,NULL
"2768","1","247",NULL,NULL,"0","2011-06-26 08:00:00",NULL,NULL
"2769","1","247",NULL,NULL,"0","2011-06-26 09:00:00",NULL,NULL
"2770","1","247",NULL,NULL,"0","2011-06-26 10:00:00",NULL,NULL
"2771","1","247",NULL,NULL,"0","2011-06-26 11:00:00",NULL,NULL
"2772","1","247",NULL,NULL,"0","2011-06-26 12:00:00",NULL,NULL
"2773","1","247",NULL,NULL,"0","2011-06-26 13:00:00",NULL,NULL
"2774","1","247",NULL,NULL,"0","2011-06-26 14:00:00",NULL,NULL
"2775","1","247",NULL,NULL,"0","2011-06-26 15:00:00",NULL,NULL
"2776","1","247",NULL,NULL,"0","2011-06-26 16:00:00",NULL,NULL
"2777","1","247",NULL,NULL,"0","2011-06-26 17:00:00",NULL,NULL
"2778","1","247",NULL,NULL,"0","2011-06-26 18:00:00",NULL,NULL
"2779","1","247",NULL,NULL,"0","2011-06-26 19:00:00",NULL,NULL
"2780","1","247",NULL,NULL,"0","2011-06-26 20:00:00",NULL,NULL
"2781","1","247",NULL,NULL,"0","2011-06-26 21:00:00",NULL,NULL
"2782","1","247",NULL,NULL,"0","2011-06-26 22:00:00",NULL,NULL
"2783","1","247",NULL,NULL,"0","2011-06-26 23:00:00",NULL,NULL
"2784","1","247",NULL,NULL,"0","2011-06-27 00:00:00",NULL,NULL
"2785","1","247",NULL,NULL,"0","2011-06-27 01:00:00",NULL,NULL
"2786","1","247",NULL,NULL,"0","2011-06-27 02:00:00",NULL,NULL
"2787","1","247",NULL,NULL,"0","2011-06-27 03:00:00",NULL,NULL
"2788","1","247",NULL,NULL,"0","2011-06-27 04:00:00",NULL,NULL
"2789","1","247",NULL,NULL,"0","2011-06-27 05:00:00",NULL,NULL
"2790","1","247",NULL,NULL,"0","2011-06-27 06:00:00",NULL,NULL
"2791","1","247",NULL,NULL,"0","2011-06-27 07:00:00",NULL,NULL
"2792","1","247",NULL,NULL,"0","2011-06-27 08:00:00",NULL,NULL
"2793","1","247",NULL,NULL,"0","2011-06-27 09:00:00",NULL,NULL
"2794","1","247",NULL,NULL,"0","2011-06-27 10:00:00",NULL,NULL
"2795","1","247",NULL,NULL,"0","2011-06-27 11:00:00",NULL,NULL
"2796","1","247",NULL,NULL,"0","2011-06-27 12:00:00",NULL,NULL
"2797","1","247",NULL,NULL,"0","2011-06-27 13:00:00",NULL,NULL
"2798","1","247",NULL,NULL,"0","2011-06-27 14:00:00",NULL,NULL
"2799","1","247",NULL,NULL,"0","2011-06-27 15:00:00",NULL,NULL
"2800","1","247",NULL,NULL,"0","2011-06-27 16:00:00",NULL,NULL
"2801","1","247",NULL,NULL,"0","2011-06-27 17:00:00",NULL,NULL
"2802","1","247",NULL,NULL,"0","2011-06-27 18:00:00",NULL,NULL
"2803","1","247",NULL,NULL,"0","2011-06-27 19:00:00",NULL,NULL
"2804","1","247",NULL,NULL,"0","2011-06-27 20:00:00",NULL,NULL
"2805","1","247",NULL,NULL,"0","2011-06-27 21:00:00",NULL,NULL
"2806","1","247",NULL,NULL,"0","2011-06-27 22:00:00",NULL,NULL
"2807","1","247",NULL,NULL,"0","2011-06-27 23:00:00",NULL,NULL
"2808","1","247",NULL,NULL,"0","2011-06-28 00:00:00",NULL,NULL
"2809","1","247",NULL,NULL,"0","2011-06-28 01:00:00",NULL,NULL
"2810","1","247",NULL,NULL,"0","2011-06-28 02:00:00",NULL,NULL
"2811","1","247",NULL,NULL,"0","2011-06-28 03:00:00",NULL,NULL
"2812","1","247",NULL,NULL,"0","2011-06-28 04:00:00",NULL,NULL
"2813","1","247",NULL,NULL,"0","2011-06-28 05:00:00",NULL,NULL
"2814","1","247",NULL,NULL,"0","2011-06-28 06:00:00",NULL,NULL
"2815","1","247",NULL,NULL,"0","2011-06-28 07:00:00",NULL,NULL
"2816","1","247",NULL,NULL,"0","2011-06-28 08:00:00",NULL,NULL
"2817","1","247",NULL,NULL,"0","2011-06-28 09:00:00",NULL,NULL
"2818","1","247",NULL,NULL,"0","2011-06-28 10:00:00",NULL,NULL
"2819","1","247",NULL,NULL,"0","2011-06-28 11:00:00",NULL,NULL
"2820","1","247",NULL,NULL,"0","2011-06-28 12:00:00",NULL,NULL
"2821","1","247",NULL,NULL,"0","2011-06-28 13:00:00",NULL,NULL
"2822","1","247",NULL,NULL,"0","2011-06-28 14:00:00",NULL,NULL
"2823","1","247",NULL,NULL,"0","2011-06-28 15:00:00",NULL,NULL
"2824","1","247",NULL,NULL,"0","2011-06-28 16:00:00",NULL,NULL
"2825","1","247",NULL,NULL,"0","2011-06-28 17:00:00",NULL,NULL
"2826","1","247",NULL,NULL,"0","2011-06-28 18:00:00",NULL,NULL
"2827","1","247",NULL,NULL,"0","2011-06-28 19:00:00",NULL,NULL
"2828","1","247",NULL,NULL,"0","2011-06-28 20:00:00",NULL,NULL
"2829","1","247",NULL,NULL,"0","2011-06-28 21:00:00",NULL,NULL
